date,value,drawdown
2021-08-09,107085.94397029729,5.5534577198270405
2021-08-10,106709.43196896816,5.885529841845106
2021-08-11,106812.07073872891,5.795005571820618
2021-08-12,106469.31908991832,6.097302090773352
2021-08-13,106747.38915909443,5.852052755785225
2021-08-16,107322.05384030365,5.345216003000907
2021-08-17,106387.4643627636,6.169495468003099
2021-08-18,106764.72900770698,5.836759537231991
2021-08-19,106846.17497209032,5.76492667632156
2021-08-20,106022.30406624844,6.491555731985317
2021-08-23,106915.55646014439,5.703734316222666
2021-08-24,107357.98144939466,5.313528945622199
2021-08-25,107719.4484999789,4.994726012107761
2021-08-26,107763.08547286471,4.9562395305786655
2021-08-27,108735.43306894317,4.098658554596225
2021-08-30,107955.96601852763,4.786124761678383
2021-08-31,108085.63354225126,4.671761953566737
2021-09-01,108975.2314513493,3.887163682132662
2021-09-02,108516.74098543753,4.291538314024628
2021-09-03,109225.4984286238,3.6664358277184226
2021-09-06,109501.59517294243,3.4229269051754247
2021-09-07,109944.18977913185,3.0325719375987252
2021-09-08,110779.41820687054,2.2959258934091604
2021-09-09,111265.29888338587,1.8673939296777435
2021-09-10,110645.35273278909,2.414167559837923
2021-09-13,110526.25570879862,2.519207509010699
2021-09-14,109949.89065418558,3.027543939368202
2021-09-15,109710.79545337216,3.238418627075811
2021-09-16,109439.69585499901,3.477520219036285
2021-09-17,108705.06193532437,4.125444969778972
2021-09-22,108006.615854999,4.7414531479780395
2021-09-23,108593.4126548569,4.22391623591588
2021-09-24,107766.84472063844,4.95292398849499
2021-09-27,106339.3935704192,6.211892443304133
2021-09-28,106928.34388803616,5.692456194143731
2021-09-29,106018.9827700947,6.494485014073876
2021-09-30,106802.30004841046,5.803623023206439
2021-10-08,108414.0070058394,4.382146556226947
2021-10-11,108712.12207774873,4.119218139111338
2021-10-12,108103.3203771211,4.656162703698804
2021-10-13,108474.5739114139,4.328728389509311
2021-10-14,108137.45029638104,4.6260611540192595
2021-10-15,107371.09957696691,5.301959156493453
2021-10-18,107577.20241488054,5.120182728389386
2021-10-19,107891.91979400223,4.842611581780576
2021-10-20,107409.82405080866,5.267805349556973
2021-10-21,107218.80791093298,5.43627576931596
2021-10-22,106625.36912401428,5.95967071174611
2021-10-25,106211.94424339652,6.324298869459987
2021-10-26,105859.2620500112,6.635353826385708
2021-10-27,104813.6293338348,7.557570047081096
2021-10-28,104445.7947754861,7.881988928580859
2021-10-29,105631.15389356577,6.836538275468499
2021-11-01,106100.46357129671,6.422621428150011
2021-11-02,105636.62750615025,6.831710715816704
2021-11-03,106562.7412950728,6.014906550127264
2021-11-04,107394.67460611026,5.281166698546206
2021-11-05,106415.5368306254,6.144736406033643
2021-11-08,107292.09405665217,5.371639620036291
2021-11-09,107825.32151979704,4.901349232001518
2021-11-10,108264.93596666455,4.513622674213848
2021-11-11,109071.68857201771,3.802091438403278
2021-11-12,109040.37253293756,3.82971123143467
2021-11-15,109737.7698056791,3.2146280695929006
2021-11-16,109100.7280897573,3.7764794678840827
2021-11-17,109489.267515087,3.433799524080297
2021-11-18,108806.36425257311,4.036099410180908
2021-11-19,109135.51139351641,3.745801652968981
2021-11-22,108440.60592910656,4.358687115726937
2021-11-23,107922.67354010655,4.815487714034485
2021-11-24,108019.42983472059,4.730151607993598
2021-11-25,108383.22120641237,4.409298694027782
2021-11-26,107750.61169052968,4.967241026825697
2021-11-29,106996.26882964262,5.632548463666127
2021-11-30,107545.75778203335,5.14791593720818
2021-12-01,108417.21063884418,4.379321049453442
2021-12-02,108099.4031248863,4.659617600906585
2021-12-03,108536.39506717215,4.274204012316066
2021-12-06,108580.63605286798,4.2351848098781035
2021-12-07,108700.17570296142,4.129754477958547
2021-12-08,108550.10053944535,4.262116203043175
2021-12-09,108669.07813373771,4.157181587228019
2021-12-10,108804.36724850873,4.037860706965598
2021-12-13,108767.98613214395,4.069947743952439
2021-12-14,110496.10375125053,2.5458006175720413
2021-12-15,111845.6015905998,1.3555846096106572
2021-12-16,113803.130309461,0.0
2021-12-17,113249.98118897295,0.48605791333146886
2021-12-20,113609.83598815952,0.1698497403154569
2021-12-21,113836.03408873652,0.0
2021-12-22,113910.28441460192,0.0
2021-12-23,113109.02502268073,0.7034126866059184
2021-12-24,112893.46612997378,0.892648359060543
2021-12-27,113655.95858388368,0.22326854157660148
2021-12-28,113408.82193183586,0.4402258192428652
2021-12-29,113261.71193183586,0.569371313660701
2021-12-30,114657.63193183587,0.0
2021-12-31,114584.02193183587,0.0641998258290925
2022-01-04,115279.17193183588,0.0
2022-01-05,115337.75895983586,0.0
2022-01-06,115399.65895983586,0.0
2022-01-07,115013.67895983587,0.3344723922748501
2022-01-10,116482.57895983587,0.0
2022-01-11,117153.99061901215,0.0
2022-01-12,117934.23184215273,0.0
2022-01-13,117980.17615940043,0.0
2022-01-14,116987.56704396171,0.8413355088550067
2022-01-17,117274.34507382145,0.5982624442138115
2022-01-18,115868.98928209067,1.7894420452952948
2022-01-19,116750.63285233869,1.0421609350714434
2022-01-20,115207.40693498324,2.350199257772733
2022-01-21,116585.05224076839,1.1825070652099416
2022-01-24,116072.38514985924,1.6170437031418048
2022-01-25,114069.52768220083,3.314665738349138
2022-01-26,114380.85032204808,3.050788661723463
2022-01-27,112938.47672989765,4.273344551283813
2022-01-28,113343.27242600254,3.930239710045078
2022-02-07,113703.35826768045,3.6250309424370317
2022-02-08,115251.02370292974,2.3132296842677995
2022-02-09,115853.02898211005,1.8029699959224061
2022-02-10,115993.4616474356,1.6839392655937615
2022-02-11,115288.48167291391,2.281480308056018
2022-02-14,115704.28981493087,1.9290413174113756
2022-02-15,115171.94457050359,2.38025715871343
2022-02-16,115875.79542522682,1.7836731582180614
2022-02-17,115914.85180698574,1.7505689681496
2022-02-18,116645.69627995006,1.1311051762182374
2022-02-21,117958.29437115547,0.01854700421484514
2022-02-22,117487.78599258611,0.41734991660723153
2022-02-23,117880.80283819244,0.08422882931937295
2022-02-24,115951.43488624452,1.7195611493365868
2022-02-25,116379.81763722101,1.3564639198514254
2022-02-28,116576.24732617999,1.189970111015623
2022-03-01,116959.8282068852,0.8648469477928786
2022-03-02,117467.73990526187,0.4343409806798577
2022-03-03,118243.30724422539,0.0
2022-03-04,118757.85160363857,0.0
2022-03-07,118907.95853762665,0.0
2022-03-08,117214.52731726156,1.4241529677168165
2022-03-09,116201.82818927318,2.275819366200924
2022-03-10,117900.29422367732,0.8474321873337554
2022-03-11,117856.22512302191,0.8844937105466584
2022-03-14,116326.08936845609,2.1713173793607488
2022-03-15,112978.30138021457,4.9867622237713585
2022-03-16,115707.87924025225,2.691223814394037
2022-03-17,116976.0122606074,1.624740934735594
2022-03-18,119323.082848979,0.0
2022-03-21,121802.12674287,0.0
2022-03-22,124345.75930830746,0.0
2022-03-23,124537.46381795511,0.0
2022-03-24,123974.53810577872,0.45201314923135233
2022-03-25,124789.2218261169,0.0
2022-03-28,124157.64962565525,0.5061111778881804
2022-03-29,124220.48112402103,0.45576107757797346
2022-03-30,124122.0371660407,0.5346492672306844
2022-03-31,125148.09422163272,0.0
2022-04-01,126091.13150769527,0.0
2022-04-06,127024.38455994382,0.0
2022-04-07,125693.37223245215,1.047840012846946
2022-04-08,125523.5175042846,1.181558218808732
2022-04-11,124077.03921037538,2.320298862127186
2022-04-12,125382.64571665121,1.2924595926838436
2022-04-13,124888.43586820521,1.6815265030712572
2022-04-14,125443.99261476612,1.2441642214230955
2022-04-15,123793.65519271986,2.5433930488357173
2022-04-18,123870.6913293835,2.482746317949742
2022-04-19,123687.79915489408,2.626728258994384
2022-04-20,122710.59915489407,3.396029368687117
2022-04-21,120224.40915489406,5.353283488526406
2022-04-22,119426.52915489407,5.981414853038913
2022-04-25,115230.90915489406,9.284418457059576
2022-04-26,112908.76598089405,11.112526644353467
2022-04-27,112520.66598089406,11.41805853206503
2022-04-28,112792.40598089407,11.204131103137579
2022-04-29,115142.01598089407,9.354399645559685
2022-05-05,115720.83598089406,8.898723357888445
2022-05-06,115077.81598089405,9.40494112247565
2022-05-09,116676.76598089407,8.146167064613197
2022-05-10,117643.19788909762,7.385343139701769
2022-05-11,117181.10261026118,7.749127841699968
2022-05-12,117559.72999600593,7.451053273532252
2022-05-13,119546.65189749897,5.886848173561546
2022-05-16,120008.22402957026,5.523475319073539
2022-05-17,119878.10102785003,5.625914706732076
2022-05-18,120274.93439899276,5.3135074689269155
2022-05-19,120543.89891751153,5.1017650389591935
